iucn,IUCN Category,spec,Species,cou,Country,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
ENDANGERED,Number of endangered species,BIRD,Birds,CRI,Costa Rica,NBR,Number,0,Units,,,8,,
ENDANGERED,Number of endangered species,REPTILE,Reptiles,CRI,Costa Rica,NBR,Number,0,Units,,,5,,
ENDANGERED,Number of endangered species,AMPHIBIAN,Amphibians,CRI,Costa Rica,NBR,Number,0,Units,,,22,,
ENDANGERED,Number of endangered species,VASCULAR_PLANT,Vascular plants,CRI,Costa Rica,NBR,Number,0,Units,,,47,,
CRITICAL,Number of critically endangered species,BIRD,Birds,CRI,Costa Rica,NBR,Number,0,Units,,,2,,
CRITICAL,Number of critically endangered species,REPTILE,Reptiles,CRI,Costa Rica,NBR,Number,0,Units,,,2,,
CRITICAL,Number of critically endangered species,AMPHIBIAN,Amphibians,CRI,Costa Rica,NBR,Number,0,Units,,,23,,
CRITICAL,Number of critically endangered species,VASCULAR_PLANT,Vascular plants,CRI,Costa Rica,NBR,Number,0,Units,,,4,,
VULNERABLE,Number of vulnerable species,MAMMAL,Mammals,CRI,Costa Rica,NBR,Number,0,Units,,,10,,
VULNERABLE,Number of vulnerable species,BIRD,Birds,CRI,Costa Rica,NBR,Number,0,Units,,,20,,
VULNERABLE,Number of vulnerable species,REPTILE,Reptiles,CRI,Costa Rica,NBR,Number,0,Units,,,5,,
VULNERABLE,Number of vulnerable species,AMPHIBIAN,Amphibians,CRI,Costa Rica,NBR,Number,0,Units,,,16,,
VULNERABLE,Number of vulnerable species,VASCULAR_PLANT,Vascular plants,CRI,Costa Rica,NBR,Number,0,Units,,,86,,
THREATENED,Total number of threatened species,MAMMAL,Mammals,CRI,Costa Rica,NBR,Number,0,Units,,,18,,
THREATENED,Total number of threatened species,BIRD,Birds,CRI,Costa Rica,NBR,Number,0,Units,,,30,,
THREATENED,Total number of threatened species,REPTILE,Reptiles,CRI,Costa Rica,NBR,Number,0,Units,,,12,,
THREATENED,Total number of threatened species,AMPHIBIAN,Amphibians,CRI,Costa Rica,NBR,Number,0,Units,,,61,,
THREATENED,Total number of threatened species,VASCULAR_PLANT,Vascular plants,CRI,Costa Rica,NBR,Number,0,Units,,,137,,
THREAT_PERCENT,Threatened species as % of known species,MAMMAL,Mammals,CRI,Costa Rica,PC,Percentage,0,Units,,,5,,
THREAT_PERCENT,Threatened species as % of known species,BIRD,Birds,CRI,Costa Rica,PC,Percentage,0,Units,,,3,,
THREAT_PERCENT,Threatened species as % of known species,REPTILE,Reptiles,CRI,Costa Rica,PC,Percentage,0,Units,,,7,,
THREAT_PERCENT,Threatened species as % of known species,AMPHIBIAN,Amphibians,CRI,Costa Rica,PC,Percentage,0,Units,,,32,,
THREAT_PERCENT,Threatened species as % of known species,VASCULAR_PLANT,Vascular plants,CRI,Costa Rica,PC,Percentage,0,Units,,,29,,
TOT_KNOWN,Total number of known species,MOSS,Mosses,LVA,Latvia,NBR,Number,0,Units,,,560,,
TOT_KNOWN,Total number of known species,LICHEN,Lichens,LVA,Latvia,NBR,Number,0,Units,,,687,,
TOT_KNOWN,Total number of known species,INVERTEB,Invertebrates,LVA,Latvia,NBR,Number,0,Units,,,17100,,
